mmsi,year,flag_ais,flag_registry,flag_gfw,vessel_class_inferred,vessel_class_inferred_score,vessel_class_registry,vessel_class_gfw,self_reported_fishing_vessel,length_m_inferred,length_m_registry,length_m_gfw,engine_power_kw_inferred,engine_power_kw_registry,engine_power_kw_gfw,tonnage_gt_inferred,tonnage_gt_registry,tonnage_gt_gfw,registries_listed,active_hours,fishing_hours,vessel_class_mapped
412331027,2023,CHN,CHN,CHN,drifting_longlines,0.928,set_longlines|drifting_longlines,drifting_longlines,False,53.675,57.5,57.5,945.996,1128.95,1128.95,561.178,698.0,698.0,CHINAFISHING|FFA|IATTC|ICCAT|ICCAT2|IMO|IMO3|NEPAC|OPRT|REV|WCPFC|WCPFC2,8759.940599999998,6218.275899999993,longliner
412331028,2023,CHN,CHN,CHN,drifting_longlines,0.865,set_longlines|drifting_longlines,drifting_longlines,True,57.82,55.4,55.4,1114.557,1081.9,1081.9,733.667,698.0,698.0,FFA|IATTC|ICCAT|ICCAT2|IMO|IMO3|OPRT|REV|WCPFC|WCPFC2,5217.669600000002,1638.6083000000006,longliner
412331031,2023,CHN,CHN,CHN,drifting_longlines,0.957,drifting_longlines,drifting_longlines,True,55.446,57.5,57.5,953.937,1128.95,1128.95,629.176,698.0,698.0,FFA|IATTC|ICCAT|ICCAT2|IMO|IMO3|NEPAC|OPRT|OWNER|REV|WCPFC|WCPFC2,8759.257699999996,6894.705200000001,longliner
412331032,2023,CHN,CHN,CHN,drifting_longlines,0.969,set_longlines|drifting_longlines,drifting_longlines,,56.61,58.667,58.667,984.985,1155.089,1155.089,629.606,698.0,698.0,CHINAFISHING|FFA|IATTC|ICCAT|ICCAT2|IMO|IMO3|NEPAC|OPRT|OWNER|REV|WCPFC|WCPFC2,8668.722999999998,6225.361300000001,longliner
412331033,2023,CHN,CHN,CHN,drifting_longlines,0.948,drifting_longlines,drifting_longlines,False,55.422,55.4,55.4,937.122,1081.9,1081.9,640.639,698.0,698.0,CHINAFISHING|FFA|IATTC|ICCAT|ICCAT2|IMO|IMO3|OPRT|OWNER|TMT|WCPFC|WCPFC2,6142.773899999999,4398.9674,longliner
412331035,2023,CHN,CHN,CHN,squid_jigger,0.876,squid_jigger,squid_jigger,False,67.437,61.1,61.1,1611.423,1470.0,1470.0,1449.27,989.0,989.0,CHINAFISHING|IMO|IMO3|OWNER|SPRFMO,8544.875199999988,1953.7929,longliner
412331036,2023,CHN,CHN,CHN,squid_jigger,0.96,squid_jigger,squid_jigger,True,63.198,61.1,61.1,1430.286,1470.0,1470.0,1198.934,989.0,989.0,CHINAFISHING|FAO|IMO|IMO3|OWNER|SPRFMO|SPRFMO2,8699.890700000007,2589.4023000000016,longliner
412331037,2023,CHN,CHN,CHN,squid_jigger,0.926,squid_jigger,squid_jigger,True,63.929,61.1,61.1,1540.4,1470.0,1470.0,1135.102,989.0,989.0,CHINAFISHING|FAO|IMO|IMO3|OWNER|SPRFMO|SPRFMO2,8760.0151,2909.0222,longliner
412331038,2023,CHN,CHN,CHN,squid_jigger,0.656,squid_jigger,squid_jigger,False,79.205,69.9,69.9,2625.956,1912.0,1912.0,1680.995,1408.0,1408.0,FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,2403.5543999999995,229.4351,longliner
412331039,2023,CHN,CHN,CHN,squid_jigger,0.816,squid_jigger,squid_jigger,False,73.718,69.9,69.9,2039.292,1912.0,1912.0,1380.321,1408.0,1408.0,CHINAFISHING|IMO|IMO3|NPFC|OWNER|SPRFMO,3198.507699999999,598.9689,longliner
412331041,2023,CHN,CHN,CHN,squid_jigger,0.558,squid_jigger,squid_jigger,False,76.623,69.9,69.9,2562.254,1912.0,1912.0,1590.604,1408.0,1408.0,FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,3393.5862000000006,517.4617000000001,longliner
412331042,2023,CHN,CHN,CHN,drifting_longlines,1.0,drifting_longlines,drifting_longlines,True,42.326,42.4,42.4,672.744,1007.3,1007.3,395.555,364.0,364.0,IATTC|IMO|IMO3|IOTC|OPRT|WCPFC|WCPFC2,7636.855399999997,4291.094999999998,longliner
412331043,2023,CHN,CHN,CHN,drifting_longlines,1.0,drifting_longlines,drifting_longlines,True,45.695,42.4,42.4,660.463,1007.3,1007.3,412.421,364.0,364.0,IATTC|IMO|IMO3|IOTC|OPRT|WCPFC|WCPFC2,8759.533900000004,5146.1949,longliner
412331044,2023,CHN,CHN,CHN,drifting_longlines,1.0,drifting_longlines,drifting_longlines,True,44.624,42.4,42.4,664.859,1007.3,1007.3,413.955,364.0,364.0,IATTC|IMO|IMO3|IOTC|OPRT|WCPFC|WCPFC2,7638.3664,4146.929100000001,longliner
412331045,2023,CHN,CHN,CHN,drifting_longlines,0.987,drifting_longlines,drifting_longlines,True,45.919,42.4,42.4,639.584,1007.3,1007.3,436.483,364.0,364.0,IATTC|IMO|IMO3|IOTC|OPRT|WCPFC|WCPFC2,8516.426200000002,5466.068500000003,longliner
412331046,2023,CHN,CHN,CHN,drifting_longlines,1.0,drifting_longlines,drifting_longlines,True,44.893,33.2,33.2,651.244,1007.3,1007.3,400.01,364.0,364.0,IATTC|IMO|IMO3|IOTC|OPRT|TMT|WCPFC|WCPFC2,7112.6643,3702.688400000002,longliner
412331047,2023,CHN,CHN,CHN,drifting_longlines,1.0,drifting_longlines,drifting_longlines,True,42.468,42.4,42.4,656.487,1007.3,1007.3,373.341,364.0,364.0,IATTC|IMO|IMO3|IOTC|WCPFC|WCPFC2,8760.620499999997,5407.244199999999,longliner
412331048,2023,CHN,,CHN,drifting_longlines,1.0,,drifting_longlines,True,37.815,,37.815,655.636,,655.636,320.279,,320.279,,8759.791500000003,5296.385699999995,longliner
412331053,2023,CHN,CHN,CHN,squid_jigger,0.799,squid_jigger,squid_jigger,True,74.896,67.8,67.8,2150.045,2000.0,2000.0,1587.913,1419.0,1419.0,CHINAFISHING|CORR|CORR2|IMO|IMO3|NPFC|OWNER|REV|SPRFMO|SPRFMO2,7984.853099999998,1121.5251,longliner
412331054,2023,CHN,CHN,CHN,squid_jigger,0.78,squid_jigger,squid_jigger,True,65.935,70.9,70.9,1606.896,2100.0,2100.0,1220.061,1655.0,1655.0,CHINAFISHING|FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,4693.989300000004,230.40440000000007,longliner
412331055,2023,CHN,CHN,CHN,squid_jigger,0.886,squid_jigger,squid_jigger,True,67.136,70.9,70.9,1555.009,2100.0,2100.0,1169.151,1655.0,1655.0,CHINAFISHING|IMO|IMO3|NPFC|OWNER|SPRFMO,6338.817199999998,423.9655,longliner
412331056,2023,CHN,CHN,CHN,drifting_longlines,0.998,drifting_longlines,drifting_longlines,True,38.285,40.0,40.0,665.911,,665.911,350.113,345.0,345.0,IMO|IMO3|IOTC|OPRT|OWNER,7831.563499999998,5485.791200000003,longliner
412331057,2023,CHN,CHN,CHN,drifting_longlines,0.853,drifting_longlines,drifting_longlines,True,37.402,40.0,40.0,802.385,,802.385,299.205,345.0,345.0,CORR2|FAO|IMO|IMO3|IOTC|ISSF2|ISSF3|OPRT,8760.625899999994,6142.897299999995,longliner
412331059,2023,CHN,CHN,CHN,squid_jigger,0.588,squid_jigger,squid_jigger,True,75.956,69.9,69.9,2440.11,2100.0,2100.0,1505.195,1408.0,1408.0,CHINAFISHING|FAO|IMO|IMO3|NPFC|OWNER|REV|SPRFMO|SPRFMO2,6099.928600000002,509.4176999999998,longliner
412331061,2023,CHN,CHN,CHN,squid_jigger,0.792,squid_jigger,squid_jigger,False,72.224,69.9,69.9,2134.094,2100.0,2100.0,1375.954,1408.0,1408.0,FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,3041.6906999999987,292.805,longliner
412331062,2023,CHN,CHN,CHN,squid_jigger,0.899,squid_jigger,squid_jigger,True,64.572,67.7,67.7,1392.816,1760.0,1760.0,1169.972,1497.0,1497.0,CHINAFISHING|IMO|IMO3|NPFC|OWNER|SPRFMO,7049.568100000001,1500.5175999999992,longliner
412331063,2023,CHN,CHN,CHN,drifting_longlines,0.991,drifting_longlines,drifting_longlines,True,39.787,37.6,37.6,642.988,750.0,750.0,318.672,276.0,276.0,CHINAFISHING|CORR2|FFA|IMO|IMO3,8266.720599999999,4805.732399999996,longliner
412331064,2023,CHN,CHN,CHN,drifting_longlines,1.0,drifting_longlines,drifting_longlines,True,38.267,37.6,37.6,641.251,755.5,755.5,281.831,276.0,276.0,CHINAFISHING|FFA|IATTC|IMO|IMO3|WCPFC|WCPFC2,8759.814900000001,6011.2047000000075,longliner
412331066,2023,CHN,CHN,CHN,fishing,0.602,fishing,fishing,True,72.381,52.0,52.0,2095.361,,2095.361,1860.599,819.0,819.0,CHINAFISHING|FAO|IMO|IMO3|OWNER,7323.2531000000035,3576.4864,trawler
412331067,2023,CHN,CHN,CHN,drifting_longlines,0.609,fishing,drifting_longlines,False,53.983,,53.983,760.633,,760.633,612.331,724.0,724.0,IMO|IMO3,5591.444600000003,2803.362400000001,longliner
412331068,2023,CHN,CHN,CHN,drifting_longlines,0.538,fishing,set_longlines,True,53.992,,53.992,991.724,,991.724,688.171,724.0,724.0,IMO|IMO3,8759.8659,4352.1802,longliner
412331069,2023,CHN,CHN,CHN,drifting_longlines,0.817,fishing,set_longlines,True,52.49,44.9,44.9,797.49,,797.49,612.834,724.0,724.0,FAO|IMO|IMO3|OWNER,8649.621500000007,4596.722399999997,longliner
412331071,2023,CHN,CHN,CHN,drifting_longlines,0.654,fishing,set_longlines,True,54.032,,54.032,814.292,,814.292,685.782,724.0,724.0,IMO|IMO3|OWNER,213.89940000000004,118.5672,longliner
412331072,2023,CHN,CHN,CHN,squid_jigger,0.757,squid_jigger,squid_jigger,True,66.782,67.7,67.7,1516.082,2100.0,2100.0,1358.675,1497.0,1497.0,IMO|IMO3|OWNER|SPRFMO,7463.6896,1300.7025000000003,longliner
412331073,2023,CHN,CHN,CHN,squid_jigger,0.766,fishing,squid_jigger,True,62.801,,62.801,1293.231,,1293.231,1233.643,1497.0,1497.0,IMO,8762.984400000008,2386.626,longliner
412331074,2023,CHN,CHN,CHN,squid_jigger,0.774,squid_jigger,squid_jigger,False,67.224,70.9,70.9,1728.485,2100.0,2100.0,1526.507,1673.0,1673.0,FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,7234.7683,1444.9159000000004,longliner
412331075,2023,CHN,CHN,CHN,squid_jigger,0.887,squid_jigger,squid_jigger,False,65.739,70.9,70.9,1614.993,2100.0,2100.0,1406.202,1673.0,1673.0,FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,7329.044699999997,1327.9876,longliner
412331085,2023,CHN,CHN,CHN,drifting_longlines,0.984,drifting_longlines,drifting_longlines,False,51.615,48.4,48.4,861.749,,861.749,527.157,584.0,584.0,FAO|IMO|IMO3|IOTC|ISSF2|OPRT,8228.165099999998,4702.774799999998,longliner
412331086,2023,CHN,CHN,CHN,,,drifting_longlines,fishing,False,,39.4,39.4,,755.5,755.5,,265.0,265.0,FFA|IATTC|IMO|IMO3|ISSF4|NEPAC|WCPFC|WCPFC2,2354.8085,47.8141,trawler
412331087,2023,CHN,CHN,CHN,squid_jigger,0.764,squid_jigger,squid_jigger,True,65.091,70.9,70.9,1474.538,2100.0,2100.0,1164.465,1655.0,1655.0,CHINAFISHING|FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,5188.437699999994,302.938,longliner
412331088,2023,CHN,CHN,CHN,squid_jigger,0.767,squid_jigger,squid_jigger,True,66.62,70.9,70.9,1437.205,2100.0,2100.0,1336.347,1655.0,1655.0,CHINAFISHING|IMO|IMO3|NPFC|OWNER|SPRFMO,5107.934199999999,374.3787,longliner
412331089,2023,CHN,CHN,CHN,squid_jigger,0.665,squid_jigger,squid_jigger,False,67.665,67.8,67.8,1681.668,1470.0,1470.0,1236.23,1449.0,1449.0,CHINAFISHING|IMO|IMO3|OWNER|SPRFMO,8761.7452,2633.447900000001,longliner
412331091,2023,CHN,CHN,CHN,squid_jigger,0.826,squid_jigger,squid_jigger,True,65.789,67.8,67.8,1558.686,1470.0,1470.0,1241.28,1449.0,1449.0,CHINAFISHING|FAO|IMO|IMO3|OWNER|SPRFMO|SPRFMO2,8686.035999999996,2527.3969000000006,longliner
412331099,2023,CHN,CHN,CHN,drifting_longlines,0.921,set_longlines|drifting_longlines,drifting_longlines,True,28.454,27.4,27.4,382.712,351.0,351.0,200.427,157.0,157.0,FAO|FFA|IMO|IMO3|ISSF2|ISSF3|OWNER|WCPFC|WCPFC2,8691.460599999995,5207.196499999996,longliner
412331101,2023,CHN,CHN,CHN,drifting_longlines,0.903,drifting_longlines|set_longlines,drifting_longlines,True,29.446,27.4,27.4,432.314,351.0,351.0,341.755,157.0,157.0,FAO|FFA|IMO|IMO3|ISSF2|ISSF3|WCPFC|WCPFC2,7125.237000000002,3800.897,longliner
412331102,2023,CHN,CHN,CHN,drifting_longlines,0.905,drifting_longlines|set_longlines,drifting_longlines,True,28.745,25.8,25.8,404.825,351.0,351.0,224.226,157.0,157.0,CORR|FAO|FFA|IMO|IMO3|ISSF2|ISSF3|OWNER|WCPFC|WCPFC2,8567.3252,4844.832200000002,longliner
412331103,2023,CHN,CHN,CHN,drifting_longlines,0.91,drifting_longlines|set_longlines,drifting_longlines,False,28.795,27.4,27.4,380.768,351.0,351.0,186.652,157.0,157.0,FAO|FFA|IMO|IMO3|ISSF2|ISSF3|OWNER|WCPFC|WCPFC2,7640.2972000000045,3498.8066,longliner
412331104,2023,CHN,CHN,CHN,drifting_longlines,0.88,drifting_longlines|set_longlines,drifting_longlines,True,29.901,27.4,27.4,465.177,351.0,351.0,226.419,157.0,157.0,FAO|FFA|IMO|IMO3|ISSF2|ISSF3|WCPFC|WCPFC2,8759.683699999996,4697.8863,longliner
412331105,2023,CHN,CHN,CHN,drifting_longlines,0.915,drifting_longlines|set_longlines,drifting_longlines,True,27.404,27.4,27.4,347.124,351.0,351.0,188.574,157.0,157.0,FAO|FFA|IMO|IMO3|ISSF2|ISSF3|OWNER|WCPFC|WCPFC2,8759.7024,4893.0315,longliner
412331107,2023,CHN,CHN,CHN,drifting_longlines,0.665,drifting_longlines,drifting_longlines,True,59.74,43.0,43.0,1243.963,,1243.963,957.852,496.0,496.0,IMO|IMO3|IOTC|OPRT|OWNER,6963.098499999998,4855.743499999998,longliner
412331108,2023,CHN,CHN,CHN,drifting_longlines,0.808,drifting_longlines,drifting_longlines,True,51.042,43.0,43.0,855.311,,855.311,458.025,496.0,496.0,IMO|IMO3|IOTC|OPRT,1036.1565,462.3123,longliner
412331109,2023,CHN,CHN,CHN,drifting_longlines,0.734,drifting_longlines,drifting_longlines,True,54.569,43.0,43.0,1136.059,,1136.059,1123.307,496.0,496.0,IMO|IMO3|IOTC|OPRT,4283.9155,2365.693,longliner
412331112,2023,CHN,CHN,CHN,drifting_longlines,0.837,drifting_longlines,drifting_longlines,True,54.829,43.0,43.0,1119.767,,1119.767,799.414,496.0,496.0,IMO|IMO3|IOTC|OPRT|OWNER,7466.805299999998,5809.011099999998,longliner
412331116,2023,CHN,,CHN,squid_jigger,0.561,,squid_jigger,True,84.602,,84.602,2291.527,,2291.527,2473.049,,2473.049,,1402.2287,488.21070000000014,longliner
412331118,2023,CHN,,CHN,fishing,1.0,,fishing,True,46.182,,46.182,980.475,,980.475,565.739,,565.739,,601.8078,198.3196,trawler
412331122,2023,CHN,CHN,CHN,fishing,0.701,purse_seines,fishing,True,56.407,54.35,54.35,1274.601,1470.0,1470.0,947.765,720.0,720.0,CHINAFISHING|FFA|IMO|IMO3|WCPFC|WCPFC2,5747.690700000002,1517.6073,trawler
412331123,2023,CHN,CHN,CHN,fishing,0.743,purse_seines,fishing,True,56.581,52.7,52.7,1133.557,1470.0,1470.0,927.374,720.0,720.0,CHINAFISHING|FFA|IMO|IMO3|WCPFC|WCPFC2,5568.565,1513.7998000000007,trawler
412331126,2023,CHN,CHN,CHN,fishing,0.892,squid_jigger,squid_jigger,True,46.301,51.2,51.2,891.951,1000.0,1000.0,652.239,764.0,764.0,IMO|SPRFMO,6708.0354,998.0295999999997,longliner
412331127,2023,CHN,CHN,CHN,fishing,0.842,squid_jigger,squid_jigger,True,50.521,51.2,51.2,894.43,1000.0,1000.0,729.238,764.0,764.0,IMO|SPRFMO,8760.667900000006,2980.5653999999995,longliner
412331129,2023,CHN,CHN,CHN,trawlers,0.581,fishing,trawlers,True,40.188,,40.188,698.255,,698.255,363.134,488.0,488.0,IMO,2890.3005999999987,1244.4559000000002,trawler
412331136,2023,CHN,RUS,RUS,fishing,0.549,fishing,fishing,True,41.743,,41.743,643.621,,643.621,448.762,488.0,488.0,IMO|IMO3,8339.097199999998,2804.213599999999,trawler
412331146,2023,CHN,CHN,CHN,squid_jigger,0.75,squid_jigger,squid_jigger,False,75.775,69.9,69.9,2187.926,2100.0,2100.0,1505.888,1408.0,1408.0,FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,3927.842900000001,664.2720000000002,longliner
412331147,2023,CHN,CHN,CHN,squid_jigger,0.83,squid_jigger,squid_jigger,False,72.907,69.9,69.9,2025.681,2100.0,2100.0,1529.44,1408.0,1408.0,CORR|CORR2|FAO|IMO|IMO3|NPFC|SPRFMO|SPRFMO2,3973.3121,724.9344000000002,longliner
412331148,2023,CHN,CHN,CHN,squid_jigger,0.745,squid_jigger,squid_jigger,False,73.528,69.9,69.9,2219.722,2100.0,2100.0,1425.11,1408.0,1408.0,FAO|IMO|IMO3|NPFC|OWNER|SPRFMO|SPRFMO2,2575.2764000000006,304.79740000000004,longliner
412331161,2023,CHN,CHN,CHN,drifting_longlines,0.847,drifting_longlines,drifting_longlines,True,48.683,49.8,49.8,753.505,,753.505,630.843,498.0,498.0,CORR2|IMO|IMO3|IOTC|OPRT,6531.653299999998,3839.4943000000017,longliner
412331162,2023,CHN,CHN,CHN,drifting_longlines,0.907,drifting_longlines,drifting_longlines,True,41.75,49.8,49.8,676.684,,676.684,381.399,498.0,498.0,CORR2|IMO|IMO3|IOTC|OPRT,6324.876499999996,4757.8323,longliner
412331163,2023,CHN,CHN,CHN,drifting_longlines,0.982,drifting_longlines,drifting_longlines,True,44.771,49.8,49.8,703.485,,703.485,467.395,498.0,498.0,CORR2|IMO|IMO3|IOTC|OPRT,6499.275600000003,3740.782400000001,longliner
412331164,2023,CHN,CHN,CHN,drifting_longlines,0.97,drifting_longlines,drifting_longlines,True,42.418,49.8,49.8,669.658,,669.658,403.389,498.0,498.0,CORR2|IMO|IMO3|IOTC|OPRT,6448.596200000006,3672.2760000000007,longliner
412331168,2023,CHN,CHN,CHN,fishing,0.821,squid_jigger,squid_jigger,True,52.671,51.0,51.0,1008.596,1000.0,1000.0,868.705,744.0,744.0,CHINAFISHING|IMO|NPFC|SPRFMO,8627.172199999994,2319.8636999999985,longliner
412331169,2023,CHN,CHN,CHN,fishing,0.876,squid_jigger,squid_jigger,True,52.321,51.0,51.0,927.25,1000.0,1000.0,793.754,744.0,744.0,CHINAFISHING|IMO|NPFC|SPRFMO,5578.5443,1669.8982,longliner
412331173,2023,CHN,CHN,CHN,squid_jigger,0.845,squid_jigger,squid_jigger,True,62.161,67.7,67.7,1275.248,,1275.248,1152.364,1531.0,1531.0,CHINAFISHING|IMO|IMO3|NPFC|OWNER,7192.569300000001,1833.4771,longliner
412331176,2023,CHN,CHN,CHN,fishing,0.776,squid_jigger,squid_jigger,True,44.958,51.2,51.2,703.161,1000.0,1000.0,475.99,765.0,765.0,IMO|IMO3|NPFC|SPRFMO,5247.338700000001,875.8362000000003,longliner
412331181,2023,CHN,CHN,CHN,squid_jigger,0.752,fishing,squid_jigger,True,68.675,,68.675,1567.464,,1567.464,1558.956,1806.0,1806.0,IMO|IMO3|OWNER,411.7035000000001,152.57010000000002,longliner
412331182,2023,CHN,CHN,CHN,squid_jigger,0.788,squid_jigger,squid_jigger,True,61.801,71.5,71.5,1303.69,1760.0,1760.0,1136.015,1806.0,1806.0,IMO|IMO3|OWNER|SPRFMO,4214.0318,229.5929,longliner
412331194,2023,CHN,,CHN,trawlers,0.735,,trawlers,True,28.532,,28.532,549.353,,549.353,218.819,,218.819,,4265.500000000002,2251.287899999999,trawler
412331195,2023,CHN,,CHN,trawlers,0.961,,trawlers,True,37.878,,37.878,794.774,,794.774,386.464,,386.464,,4421.085500000002,2294.9688,trawler
412331196,2023,CHN,,CHN,trawlers,0.902,,trawlers,True,37.737,,37.737,700.924,,700.924,376.531,,376.531,,3763.9406000000017,2457.6285000000007,trawler
412331197,2023,CHN,,CHN,trawlers,0.911,,trawlers,True,39.229,,39.229,744.808,,744.808,416.454,,416.454,,3919.3176000000017,2414.219700000001,trawler
412331198,2023,CHN,,CHN,trawlers,0.707,,trawlers,True,36.313,,36.313,702.238,,702.238,398.994,,398.994,,4163.883099999999,2522.410399999999,trawler
412331201,2023,CHN,,CHN,trawlers,0.999,,trawlers,True,41.211,,41.211,759.768,,759.768,396.744,,396.744,,4664.2116,2948.5839000000005,trawler
412331206,2023,CHN,,CHN,trawlers,1.0,,trawlers,False,31.12,,31.12,679.182,,679.182,240.425,,240.425,,4194.246400000001,1555.0476999999998,trawler
412331207,2023,CHN,,CHN,trawlers,0.968,,trawlers,True,30.93,,30.93,565.004,,565.004,262.618,,262.618,,5637.564900000004,2173.1014000000014,trawler
412331209,2023,CHN,CHN,CHN,fishing,0.655,fishing,fishing,True,65.94,,65.94,1831.074,,1831.074,1434.092,819.0,819.0,CHINAFISHING|IMO|IMO3|OWNER,8759.821699999997,4975.7668,trawler
412331216,2023,CHN,,CHN,trawlers,0.903,,trawlers,True,31.395,,31.395,665.885,,665.885,313.758,,313.758,,1380.8554999999997,839.9839999999998,trawler
412331218,2023,CHN,,CHN,trawlers,0.516,,trawlers,True,27.387,,27.387,469.99,,469.99,213.124,,213.124,,1389.4135,762.6870999999999,trawler
412331219,2023,CHN,,CHN,trawlers,0.706,,trawlers,True,29.53,,29.53,615.411,,615.411,302.145,,302.145,,1394.2445999999995,621.4894999999998,trawler
412331221,2023,CHN,,CHN,trawlers,0.864,,trawlers,True,31.369,,31.369,545.487,,545.487,242.773,,242.773,,1535.2992999999994,963.7238000000002,trawler
412331222,2023,CHN,,CHN,trawlers,0.772,,trawlers,True,31.681,,31.681,506.098,,506.098,359.662,,359.662,,1910.6047999999992,1275.1151,trawler
412331223,2023,CHN,,CHN,trawlers,0.929,,trawlers,True,28.15,,28.15,606.177,,606.177,247.67,,247.67,,1641.2279000000003,917.0301000000003,trawler
412331224,2023,CHN,,CHN,trawlers,0.756,,trawlers,True,29.476,,29.476,563.371,,563.371,298.975,,298.975,,1848.979,1058.0424,trawler
412331225,2023,CHN,,CHN,trawlers,0.757,,trawlers,True,29.184,,29.184,466.769,,466.769,252.298,,252.298,,1000.0295,368.7638,trawler
412331226,2023,CHN,,CHN,trawlers,0.852,,trawlers,True,28.541,,28.541,615.752,,615.752,211.722,,211.722,,2083.5371,1349.3272999999997,trawler
412331227,2023,CHN,,CHN,trawlers,0.909,,trawlers,True,26.383,,26.383,553.247,,553.247,159.456,,159.456,,1524.1506000000006,840.9543,trawler
412331228,2023,CHN,,CHN,trawlers,0.666,,trawlers,False,31.079,,31.079,692.383,,692.383,217.632,,217.632,,980.5265999999998,459.055,trawler
412331229,2023,CHN,,CHN,trawlers,0.759,,trawlers,True,28.782,,28.782,537.234,,537.234,200.603,,200.603,,3658.425300000001,1715.1667999999984,trawler
412331237,2023,CHN,,CHN,trawlers,0.905,,trawlers,True,27.531,,27.531,570.224,,570.224,200.082,,200.082,,1801.4134,1190.9128000000003,trawler
412331242,2023,CHN,,CHN,trawlers,0.732,,trawlers,True,22.482,,22.482,346.467,,346.467,85.995,,85.995,,460.9151,178.2957,trawler
412331243,2023,CHN,,CHN,trawlers,0.785,,trawlers,True,33.577,,33.577,686.578,,686.578,303.25,,303.25,,1747.2511000000002,1178.2062,trawler
412331246,2023,CHN,,CHN,fishing,0.809,,fishing,True,22.299,,22.299,346.674,,346.674,88.313,,88.313,,270.3679,46.1743,trawler
412331249,2023,CHN,,CHN,trawlers,0.644,,trawlers,True,20.811,,20.811,253.818,,253.818,105.66,,105.66,,1698.4503000000009,234.52419999999992,trawler
412331251,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,18.039,,18.039,320.465,,320.465,51.422,,51.422,,826.9224999999999,341.15540000000004,trawler
412331253,2023,CHN,,CHN,trawlers,0.852,,trawlers,True,18.258,,18.258,217.788,,217.788,46.984,,46.984,,990.9796,417.95429999999993,trawler
412331254,2023,CHN,,CHN,trawlers,0.93,,trawlers,True,16.344,,16.344,138.208,,138.208,31.224,,31.224,,1134.7508,399.96969999999993,trawler
412331258,2023,CHN,,CHN,trawlers,0.708,,trawlers,True,25.725,,25.725,360.129,,360.129,127.826,,127.826,,1238.7735999999998,422.6032,trawler
412331259,2023,CHN,,CHN,trawlers,0.679,,trawlers,True,29.416,,29.416,742.383,,742.383,202.664,,202.664,,1955.9992,1226.7472999999998,trawler
412331261,2023,CHN,,CHN,trawlers,0.815,,trawlers,True,25.936,,25.936,481.386,,481.386,164.565,,164.565,,1015.2268,343.9329,trawler
412331263,2023,CHN,,CHN,trawlers,0.991,,trawlers,True,33.298,,33.298,646.375,,646.375,277.752,,277.752,,5193.184099999996,2644.4930999999983,trawler
412331264,2023,CHN,,CHN,trawlers,0.907,,trawlers,True,31.695,,31.695,596.858,,596.858,237.32,,237.32,,4221.6969999999965,2801.23,trawler
412331266,2023,CHN,,CHN,trawlers,0.893,,trawlers,True,29.853,,29.853,517.104,,517.104,230.506,,230.506,,3257.523600000002,2547.422799999999,trawler
412331267,2023,CHN,,CHN,trawlers,0.884,,trawlers,True,29.722,,29.722,503.779,,503.779,183.343,,183.343,,2404.991000000001,1924.7931,trawler
